path,label
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_medium_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1722.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00039.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00057.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00030.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00054.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00094.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_medium_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00066.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00048.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 838.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_medium_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00033.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00056.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00037.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_large_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0008.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00059.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0001.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0007.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00096.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00051.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_large_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00021.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_medium_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00035.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00055.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00095.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00076.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1208.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_small_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_large_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00077.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00038.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00020.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00027.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 836.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_large_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_large_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00022.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0006.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00052.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0005.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00084.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1520.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00019.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00073.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00086.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00044.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00075.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_large_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_small_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00047.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 837.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00053.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_small_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_medium_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00041.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00029.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00043.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_medium_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00087.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_large_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 835.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00091.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00013.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_medium_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00065.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00080.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_medium_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_medium_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00078.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 834.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00063.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_medium_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00071.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1209.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00081.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00082.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00010.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00050.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00023.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1211.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1656.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00068.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1586.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00099.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_large_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_orange_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00031.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00083.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_000102.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00015.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00062.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00079.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_small_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0009.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00034.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_medium_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00026.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00092.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1210.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_medium_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00064.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_large_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00060.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_small_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_large_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_medium_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00011.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_large_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00093.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1207.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_dark_red_small_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00085.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_medium_top_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_000100.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00069.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00042.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00061.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_medium_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00074.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00028.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_medium_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_0002.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00045.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_teal_large_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_green_small_top_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_black_medium_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_navy_small_bottom_right.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_blue_small_center.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/Slice 1206_purple_large_bottom_left.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00012.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00046.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/ma/ma_00088.png,ma
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_medium_top_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_medium_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_purple_large_top_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_purple_large_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_orange_medium_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_orange_small_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_teal_large_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00097.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00094.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00081.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_teal_medium_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00014.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00052.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0004.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00068.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_medium_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00045.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_green_medium_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00085.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00070.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_green_medium_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00082.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00086.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00040.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_orange_medium_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00018.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_teal_large_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_purple_small_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_orange_large_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_orange_small_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_large_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_green_large_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00010.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_black_small_top_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_green_small_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_green_small_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0008.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00025.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_medium_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00035.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00099.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_large_top_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00079.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00020.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_medium_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_navy_medium_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_large_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_teal_small_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00084.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00083.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_black_small_top_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00071.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00011.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00057.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_purple_medium_bottom_left.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_navy_large_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_small_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_black_medium_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_large_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_000103.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00019.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_dark_red_large_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_navy_medium_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00059.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_000109.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_000105.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_teal_large_center.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_0001_blue_large_bottom_right.png,na
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/na/na_00061.png,na
